timestamp,temperature,humidity,solar_radiation,wind_speed,rainfall,scenario,water_availability_factor,atmospheric_pressure,saturation_vapor_pressure,actual_vapor_pressure,vpd,delta,gamma,net_shortwave_radiation,net_longwave_radiation,net_radiation,soil_heat_flux,et0,et0_rate_mm_day
2026-06-01 12:10:00,29.39,54.71,889.35,3.26,0.0,Normal,1.0,100.675,4.0968,2.2414,1.8555,0.23605,0.06695,0.041088,0.003193,0.037895,0.00379,0.010897,15.6921
2026-06-01 12:11:00,29.36,53.94,883.38,3.21,0.0,Normal,1.0,100.675,4.0898,2.206,1.8837,0.2357,0.06695,0.040812,0.003202,0.03761,0.003761,0.010861,15.6402
2026-06-01 12:12:00,29.47,53.76,904.92,3.4,0.0,Normal,1.0,100.675,4.1158,2.2126,1.9031,0.237,0.06695,0.041807,0.00331,0.038497,0.00385,0.011101,15.9861
2026-06-01 12:13:00,29.39,54.05,880.02,3.04,0.0,Normal,1.0,100.675,4.0968,2.2143,1.8825,0.23605,0.06695,0.040657,0.003179,0.037478,0.003748,0.010827,15.5912
2026-06-01 12:14:00,29.49,52.93,922.74,3.19,0.0,Normal,1.0,100.675,4.1205,2.181,1.9395,0.23724,0.06695,0.042631,0.003443,0.039188,0.003919,0.011301,16.2735
2026-06-01 12:15:00,29.51,54.53,915.18,3.18,0.0,Normal,1.0,100.675,4.1253,2.2495,1.8758,0.23748,0.06695,0.042281,0.003324,0.038958,0.003896,0.011176,16.0934
2026-06-01 12:16:00,29.63,54.38,927.13,3.13,0.0,Normal,1.0,100.675,4.1538,2.2589,1.895,0.23891,0.06695,0.042833,0.003379,0.039454,0.003945,0.011324,16.3067
2026-06-01 12:17:00,29.67,53.14,928.04,3.11,0.0,Normal,1.0,100.675,4.1634,2.2124,1.951,0.23938,0.06695,0.042875,0.003444,0.039432,0.003943,0.011386,16.3952
2026-06-01 12:18:00,29.33,54.7,930.82,3.21,0.0,Normal,1.0,100.675,4.0827,2.2332,1.8495,0.23534,0.06695,0.043004,0.003418,0.039586,0.003959,0.011274,16.2339
2026-06-01 12:19:00,29.27,54.5,904.18,3.2,0.0,Normal,1.0,100.675,4.0686,2.2174,1.8512,0.23464,0.06695,0.041773,0.0033,0.038473,0.003847,0.011014,15.8599
2026-06-01 12:20:00,29.79,53.42,972.76,2.99,0.0,Normal,1.0,100.675,4.1922,2.2395,1.9527,0.24082,0.06695,0.044942,0.003648,0.041294,0.004129,0.011834,17.0414
2026-06-01 12:21:00,29.85,52.68,921.11,3.36,0.0,Normal,1.0,100.675,4.2067,2.2161,1.9906,0.24155,0.06695,0.042555,0.003417,0.039138,0.003914,0.011385,16.3951
2026-06-01 12:22:00,29.55,53.37,863.68,3.0,0.0,Normal,1.0,100.675,4.1348,2.2067,1.928,0.23795,0.06695,0.039902,0.003122,0.03678,0.003678,0.010727,15.4462
2026-06-01 12:23:00,29.45,54.79,887.37,3.16,0.0,Normal,1.0,100.675,4.111,2.2524,1.8586,0.23676,0.06695,0.040996,0.003188,0.037808,0.003781,0.010885,15.6739
2026-06-01 12:24:00,29.78,53.22,867.19,3.14,0.0,Normal,1.0,100.675,4.1898,2.2298,1.96,0.2407,0.06695,0.040064,0.003127,0.036938,0.003694,0.010825,15.5876
2026-06-01 12:25:00,29.93,54.04,915.52,3.28,0.0,Normal,1.0,100.675,4.2261,2.2838,1.9423,0.24251,0.06695,0.042297,0.003318,0.038979,0.003898,0.011297,16.2674
2026-06-01 12:26:00,30.09,52.41,911.75,2.78,0.0,Normal,1.0,100.675,4.265,2.2353,2.0297,0.24446,0.06695,0.042123,0.003366,0.038757,0.003876,0.011336,16.3245
2026-06-01 12:27:00,29.93,52.27,902.28,3.39,0.0,Normal,1.0,100.675,4.2261,2.209,2.0171,0.24251,0.06695,0.041685,0.003343,0.038342,0.003834,0.011242,16.1878
2026-06-01 12:28:00,29.83,53.85,970.38,3.07,0.0,Normal,1.0,100.675,4.2019,2.2627,1.9392,0.24131,0.06695,0.044832,0.003623,0.041209,0.004121,0.011803,16.9958
2026-06-01 12:29:00,29.78,53.63,930.27,3.45,0.0,Normal,1.0,100.675,4.1898,2.247,1.9428,0.2407,0.06695,0.042978,0.003439,0.03954,0.003954,0.011416,16.4392
2026-06-01 12:30:00,29.94,53.22,935.14,3.12,0.0,Normal,1.0,100.675,4.2285,2.2504,1.9781,0.24264,0.06695,0.043203,0.003469,0.039735,0.003973,0.011511,16.5763
2026-06-01 12:31:00,29.93,53.55,889.63,3.2,0.0,Normal,1.0,100.675,4.2261,2.2631,1.963,0.24251,0.06695,0.041101,0.003224,0.037877,0.003788,0.011062,15.9295
2026-06-01 12:32:00,29.85,52.66,887.74,3.6,0.0,Normal,1.0,100.675,4.2067,2.2152,1.9914,0.24155,0.06695,0.041014,0.003268,0.037745,0.003775,0.011078,15.9518
2026-06-01 12:33:00,30.34,51.61,916.15,3.16,0.0,Normal,1.0,100.675,4.3265,2.2329,2.0936,0.24752,0.06695,0.042326,0.003418,0.038908,0.003891,0.011482,16.5344
2026-06-01 12:34:00,30.33,51.61,919.85,3.47,0.0,Normal,1.0,100.675,4.324,2.2316,2.0924,0.2474,0.06695,0.042497,0.003441,0.039056,0.003906,0.011533,16.6072
2026-06-01 12:35:00,30.26,51.13,864.08,3.23,0.0,Normal,1.0,100.675,4.3068,2.202,2.1047,0.24654,0.06695,0.03992,0.003186,0.036735,0.003673,0.010984,15.8175
2026-06-01 12:36:00,29.98,52.52,910.02,3.3,0.0,Normal,1.0,100.675,4.2382,2.2259,2.0123,0.24312,0.06695,0.042043,0.003387,0.038656,0.003866,0.011308,16.284
2026-06-01 12:37:00,30.28,52.66,915.27,3.24,0.0,Normal,1.0,100.675,4.3117,2.2705,2.0412,0.24678,0.06695,0.042285,0.003376,0.038909,0.003891,0.011423,16.449
2026-06-01 12:38:00,30.28,52.01,908.89,3.39,0.0,Normal,1.0,100.675,4.3117,2.2425,2.0692,0.24678,0.06695,0.041991,0.00338,0.038611,0.003861,0.011394,16.4067
2026-06-01 12:39:00,30.28,51.06,892.36,3.09,0.0,Normal,1.0,100.675,4.3117,2.2015,2.1101,0.24678,0.06695,0.041227,0.003346,0.037881,0.003788,0.011249,16.1982
2026-06-01 12:40:00,30.43,50.52,899.76,3.03,0.0,Normal,1.0,100.675,4.3488,2.197,2.1518,0.24863,0.06695,0.041569,0.0034,0.038169,0.003817,0.011369,16.3708
2026-06-01 12:41:00,30.36,52.62,909.57,3.1,0.0,Normal,1.0,100.675,4.3315,2.2792,2.0523,0.24777,0.06695,0.042022,0.003352,0.03867,0.003867,0.011379,16.3855
2026-06-01 12:42:00,30.41,51.45,916.77,3.25,0.0,Normal,1.0,100.675,4.3439,2.2349,2.109,0.24838,0.06695,0.042355,0.003449,0.038906,0.003891,0.01151,16.575
2026-06-01 12:43:00,30.42,51.07,930.7,3.19,0.0,Normal,1.0,100.675,4.3464,2.2197,2.1267,0.24851,0.06695,0.042998,0.003544,0.039454,0.003945,0.011656,16.7847
2026-06-01 12:44:00,30.41,51.34,943.58,3.37,0.0,Normal,1.0,100.675,4.3439,2.2301,2.1137,0.24838,0.06695,0.043593,0.003601,0.039992,0.003999,0.011776,16.9579
2026-06-01 12:45:00,30.12,51.42,905.69,3.49,0.0,Normal,1.0,100.675,4.2724,2.1968,2.0755,0.24482,0.06695,0.041843,0.003434,0.038408,0.003841,0.011348,16.341
2026-06-01 12:46:00,30.43,52.31,901.06,3.04,0.0,Normal,1.0,100.675,4.3488,2.2749,2.074,0.24863,0.06695,0.041629,0.003333,0.038296,0.00383,0.011316,16.2951
2026-06-01 12:47:00,30.36,51.4,925.34,3.09,0.0,Normal,1.0,100.675,4.3315,2.2264,2.1051,0.24777,0.06695,0.042751,0.003519,0.039231,0.003923,0.011569,16.6588
2026-06-01 12:48:00,30.28,52.68,929.86,2.95,0.0,Normal,1.0,100.675,4.3117,2.2714,2.0403,0.24678,0.06695,0.04296,0.003486,0.039473,0.003947,0.011543,16.6213
2026-06-01 12:49:00,30.75,50.58,901.0,3.64,0.0,Normal,1.0,100.675,4.429,2.2402,2.1888,0.25261,0.06695,0.041626,0.0034,0.038226,0.003823,0.011502,16.5634
2026-06-01 12:50:00,30.79,51.31,934.28,3.3,0.0,Normal,1.0,100.675,4.4392,2.2777,2.1614,0.25311,0.06695,0.043164,0.003532,0.039631,0.003963,0.011774,16.9544
2026-06-01 12:51:00,30.76,50.68,939.19,3.34,0.0,Normal,1.0,100.675,4.4316,2.2459,2.1857,0.25274,0.06695,0.043391,0.003601,0.039789,0.003979,0.011839,17.048
2026-06-01 12:52:00,30.62,51.42,947.45,2.97,0.0,Normal,1.0,100.675,4.3963,2.2606,2.1357,0.25099,0.06695,0.043772,0.003623,0.040149,0.004015,0.011835,17.0419
2026-06-01 12:53:00,30.81,50.81,960.46,3.24,0.0,Normal,1.0,100.675,4.4442,2.2581,2.1861,0.25336,0.06695,0.044373,0.003708,0.040666,0.004067,0.012043,17.3424
2026-06-01 12:54:00,30.64,51.23,887.82,3.34,0.0,Normal,1.0,100.675,4.4013,2.2548,2.1465,0.25124,0.06695,0.041017,0.003328,0.037689,0.003769,0.011293,16.2617
2026-06-01 12:55:00,30.7,50.91,911.58,3.19,0.0,Normal,1.0,100.675,4.4164,2.2484,2.168,0.25198,0.06695,0.042115,0.003467,0.038648,0.003865,0.011534,16.6092
2026-06-01 12:56:00,30.53,51.02,911.18,3.46,0.0,Normal,1.0,100.675,4.3738,2.2315,2.1423,0.24987,0.06695,0.042097,0.003483,0.038613,0.003861,0.011505,16.567
2026-06-01 12:57:00,30.78,51.61,907.86,3.71,0.0,Normal,1.0,100.675,4.4366,2.2897,2.1469,0.25299,0.06695,0.041943,0.003409,0.038534,0.003853,0.011529,16.6017
2026-06-01 12:58:00,30.76,49.98,892.46,3.06,0.0,Normal,1.0,100.675,4.4316,2.2149,2.2167,0.25274,0.06695,0.041232,0.003424,0.037808,0.003781,0.01138,16.3872
2026-06-01 12:59:00,30.58,51.02,869.27,3.04,0.0,Normal,1.0,100.675,4.3863,2.2379,2.1484,0.25049,0.06695,0.04016,0.00327,0.036891,0.003689,0.011073,15.9457
2026-06-01 13:00:00,30.8,50.43,911.97,3.07,0.0,Normal,1.0,100.675,4.4417,2.2399,2.2017,0.25324,0.06695,0.042133,0.003508,0.038626,0.003863,0.011563,16.6505
2026-06-01 13:01:00,30.82,50.6,888.1,3.57,0.0,Normal,1.0,100.675,4.4468,2.2501,2.1967,0.25349,0.06695,0.04103,0.003374,0.037656,0.003766,0.011378,16.3849
2026-06-01 13:02:00,31.13,49.24,911.0,3.46,0.0,Normal,1.0,100.675,4.5259,2.2286,2.2974,0.25741,0.06695,0.042088,0.003542,0.038546,0.003855,0.011715,16.8695
2026-06-01 13:03:00,31.02,49.99,886.6,3.23,0.0,Normal,1.0,100.675,4.4977,2.2484,2.2493,0.25601,0.06695,0.040961,0.003387,0.037574,0.003757,0.011397,16.4121
2026-06-01 13:04:00,30.92,49.99,877.86,3.26,0.0,Normal,1.0,100.675,4.4722,2.2356,2.2365,0.25475,0.06695,0.040557,0.003356,0.037201,0.00372,0.011291,16.2597
2026-06-01 13:05:00,30.98,48.97,913.75,3.09,0.0,Normal,1.0,100.675,4.4875,2.1975,2.29,0.2555,0.06695,0.042215,0.003605,0.038611,0.003861,0.011669,16.8035
2026-06-01 13:06:00,30.97,49.94,911.02,3.43,0.0,Normal,1.0,100.675,4.4849,2.2398,2.2452,0.25538,0.06695,0.042089,0.003541,0.038548,0.003855,0.01164,16.7619
2026-06-01 13:07:00,30.96,49.3,922.2,3.18,0.0,Normal,1.0,100.675,4.4824,2.2098,2.2726,0.25525,0.06695,0.042606,0.003645,0.038961,0.003896,0.011742,16.9089
2026-06-01 13:08:00,30.86,49.21,965.38,3.2,0.0,Normal,1.0,100.675,4.4569,2.1932,2.2637,0.25399,0.06695,0.044601,0.003859,0.040741,0.004074,0.012149,17.4943
2026-06-01 13:09:00,31.02,49.87,913.01,3.38,0.0,Normal,1.0,100.675,4.4977,2.243,2.2547,0.25601,0.06695,0.042181,0.003566,0.038615,0.003861,0.011665,16.7982
2026-06-01 13:10:00,30.96,50.26,918.15,3.22,0.0,Normal,1.0,100.675,4.4824,2.2528,2.2295,0.25525,0.06695,0.042419,0.003584,0.038835,0.003883,0.011669,16.8032
2026-06-01 13:11:00,30.91,50.42,875.22,3.21,0.0,Normal,1.0,100.675,4.4696,2.2536,2.216,0.25462,0.06695,0.040435,0.003357,0.037078,0.003708,0.011233,16.1758
2026-06-01 13:12:00,31.2,49.64,869.03,3.26,0.0,Normal,1.0,100.675,4.544,2.2556,2.2884,0.2583,0.06695,0.040149,0.00334,0.03681,0.003681,0.011275,16.2357
2026-06-01 13:13:00,31.21,48.11,946.29,3.42,0.0,Normal,1.0,100.675,4.5466,2.1874,2.3592,0.25843,0.06695,0.043719,0.003854,0.039865,0.003986,0.012097,17.4201
2026-06-01 13:14:00,30.91,49.29,877.82,3.59,0.0,Normal,1.0,100.675,4.4696,2.2031,2.2665,0.25462,0.06695,0.040555,0.00345,0.037106,0.003711,0.011343,16.3344
2026-06-01 13:15:00,31.18,50.53,874.01,3.38,0.0,Normal,1.0,100.675,4.5388,2.2935,2.2454,0.25804,0.06695,0.040379,0.003337,0.037042,0.003704,0.011295,16.2654
2026-06-01 13:16:00,31.38,48.18,900.63,3.42,0.0,Normal,1.0,100.675,4.5907,2.2118,2.3789,0.2606,0.06695,0.041609,0.003598,0.038011,0.003801,0.011695,16.8401
2026-06-01 13:17:00,31.41,49.08,898.66,3.22,0.0,Normal,1.0,100.675,4.5985,2.257,2.3416,0.26099,0.06695,0.041518,0.003537,0.037981,0.003798,0.01162,16.7335
2026-06-01 13:18:00,31.43,48.24,876.11,3.12,0.0,Normal,1.0,100.675,4.6037,2.2208,2.3829,0.26125,0.06695,0.040476,0.003466,0.03701,0.003701,0.011419,16.4432
2026-06-01 13:19:00,31.31,49.04,891.64,3.4,0.0,Normal,1.0,100.675,4.5725,2.2423,2.3301,0.25971,0.06695,0.041194,0.003525,0.037668,0.003767,0.011551,16.633
2026-06-01 13:20:00,31.2,48.91,932.41,3.3,0.0,Normal,1.0,100.675,4.544,2.2225,2.3215,0.2583,0.06695,0.043077,0.003776,0.039302,0.00393,0.011908,17.147
2026-06-01 13:21:00,31.19,49.66,876.87,2.98,0.0,Normal,1.0,100.675,4.5414,2.2553,2.2861,0.25817,0.06695,0.040511,0.003436,0.037075,0.003708,0.011297,16.2684
2026-06-01 13:22:00,31.43,48.74,860.4,3.2,0.0,Normal,1.0,100.675,4.6037,2.2439,2.3599,0.26125,0.06695,0.03975,0.003378,0.036373,0.003637,0.011254,16.2061
2026-06-01 13:23:00,31.46,48.3,922.65,3.25,0.0,Normal,1.0,100.675,4.6116,2.2274,2.3842,0.26163,0.06695,0.042626,0.003749,0.038877,0.003888,0.011888,17.119
2026-06-01 13:24:00,31.62,47.49,909.84,3.17,0.0,Normal,1.0,100.675,4.6536,2.21,2.4436,0.2637,0.06695,0.042035,0.003716,0.038318,0.003832,0.011818,17.0175
2026-06-01 13:25:00,31.62,48.29,879.23,3.57,0.0,Normal,1.0,100.675,4.6536,2.2472,2.4064,0.2637,0.06695,0.04062,0.003506,0.037115,0.003711,0.011551,16.6341
2026-06-01 13:26:00,31.46,47.85,852.71,3.37,0.0,Normal,1.0,100.675,4.6116,2.2066,2.4049,0.26163,0.06695,0.039395,0.003408,0.035987,0.003599,0.011242,16.1886
2026-06-01 13:27:00,31.32,49.23,874.5,3.55,0.0,Normal,1.0,100.675,4.5751,2.2523,2.3228,0.25983,0.06695,0.040402,0.003473,0.036928,0.003693,0.011389,16.4002
2026-06-01 13:28:00,31.48,50.1,892.29,3.32,0.0,Normal,1.0,100.675,4.6168,2.313,2.3038,0.26189,0.06695,0.041224,0.003508,0.037716,0.003772,0.011533,16.6074
2026-06-01 13:29:00,31.59,49.04,924.24,3.29,0.0,Normal,1.0,100.675,4.6457,2.2783,2.3675,0.26331,0.06695,0.0427,0.00374,0.03896,0.003896,0.011903,17.141
2026-06-01 13:30:00,31.55,48.77,864.51,3.08,0.0,Normal,1.0,100.675,4.6352,2.2606,2.3746,0.2628,0.06695,0.03994,0.00344,0.0365,0.00365,0.011288,16.2553
2026-06-01 13:31:00,31.52,48.37,889.23,3.28,0.0,Normal,1.0,100.675,4.6273,2.2382,2.3891,0.26241,0.06695,0.041082,0.003611,0.037471,0.003747,0.011566,16.6553
2026-06-01 13:32:00,31.66,46.85,908.75,3.28,0.0,Normal,1.0,100.675,4.6642,2.1852,2.479,0.26422,0.06695,0.041984,0.003806,0.038178,0.003818,0.011842,17.0529
2026-06-01 13:33:00,31.57,47.47,826.34,3.0,0.0,Normal,1.0,100.675,4.6405,2.2028,2.4376,0.26306,0.06695,0.038177,0.003319,0.034857,0.003486,0.010942,15.7571
2026-06-01 13:34:00,31.58,49.02,916.68,3.17,0.0,Normal,1.0,100.675,4.6431,2.276,2.367,0.26319,0.06695,0.042351,0.00374,0.03861,0.003861,0.011804,16.9971
2026-06-01 13:35:00,31.74,47.32,856.78,3.21,0.0,Normal,1.0,100.675,4.6854,2.2171,2.4682,0.26527,0.06695,0.039583,0.003497,0.036086,0.003609,0.011321,16.3028
2026-06-01 13:36:00,31.66,47.6,896.3,3.36,0.0,Normal,1.0,100.675,4.6642,2.2201,2.444,0.26422,0.06695,0.041409,0.003721,0.037688,0.003769,0.0117,16.8474
2026-06-01 13:37:00,31.78,47.59,893.18,3.37,0.0,Normal,1.0,100.675,4.696,2.2348,2.4612,0.26579,0.06695,0.041265,0.003698,0.037566,0.003757,0.011698,16.8458
2026-06-01 13:38:00,31.81,46.97,914.58,3.16,0.0,Normal,1.0,100.675,4.704,2.2095,2.4945,0.26618,0.06695,0.042254,0.003864,0.038389,0.003839,0.011899,17.1349
2026-06-01 13:39:00,31.62,47.4,899.52,3.37,0.0,Normal,1.0,100.675,4.6536,2.2058,2.4478,0.2637,0.06695,0.041558,0.003782,0.037775,0.003778,0.011724,16.8824
2026-06-01 13:40:00,31.74,47.77,820.97,3.24,0.0,Normal,1.0,100.675,4.6854,2.2382,2.4472,0.26527,0.06695,0.037929,0.003308,0.034621,0.003462,0.010953,15.7718
2026-06-01 13:41:00,32.05,46.4,862.33,2.7,0.0,Normal,1.0,100.675,4.7682,2.2125,2.5558,0.26934,0.06695,0.03984,0.003598,0.036241,0.003624,0.01136,16.3577
2026-06-01 13:42:00,31.69,47.51,885.88,3.18,0.0,Normal,1.0,100.675,4.6721,2.2197,2.4524,0.26461,0.06695,0.040928,0.003716,0.037212,0.003721,0.011567,16.6565
2026-06-01 13:43:00,31.56,47.82,876.15,3.49,0.0,Normal,1.0,100.675,4.6378,2.2178,2.42,0.26293,0.06695,0.040478,0.003665,0.036813,0.003681,0.01148,16.5316
2026-06-01 13:44:00,31.63,48.43,892.99,2.94,0.0,Normal,1.0,100.675,4.6563,2.255,2.4012,0.26383,0.06695,0.041256,0.003724,0.037532,0.003753,0.011548,16.6298
2026-06-01 13:45:00,31.93,47.13,900.26,3.3,0.0,Normal,1.0,100.675,4.736,2.2321,2.5039,0.26775,0.06695,0.041592,0.00382,0.037772,0.003777,0.011792,16.9798
2026-06-01 13:46:00,31.95,47.1,894.51,3.6,0.0,Normal,1.0,100.675,4.7414,2.2332,2.5082,0.26802,0.06695,0.041326,0.003796,0.03753,0.003753,0.011791,16.9797
2026-06-01 13:47:00,31.95,47.56,871.87,3.13,0.0,Normal,1.0,100.675,4.7414,2.255,2.4864,0.26802,0.06695,0.04028,0.003647,0.036634,0.003663,0.011469,16.5157
2026-06-01 13:48:00,32.18,46.5,827.98,3.28,0.0,Normal,1.0,100.675,4.8034,2.2336,2.5698,0.27106,0.06695,0.038253,0.003441,0.034812,0.003481,0.01116,16.0697
2026-06-01 13:49:00,31.62,47.98,863.58,3.02,0.0,Normal,1.0,100.675,4.6536,2.2328,2.4208,0.2637,0.06695,0.039897,0.003631,0.036267,0.003627,0.011274,16.2339
2026-06-01 13:50:00,32.1,47.09,885.46,3.6,0.0,Normal,1.0,100.675,4.7817,2.2517,2.53,0.27,0.06695,0.040908,0.003765,0.037144,0.003714,0.011733,16.896
2026-06-01 13:51:00,32.29,46.66,844.95,3.26,0.0,Normal,1.0,100.675,4.8333,2.2552,2.5781,0.27252,0.06695,0.039037,0.003545,0.035492,0.003549,0.011333,16.3197
2026-06-01 13:52:00,31.91,47.23,889.02,3.29,0.0,Normal,1.0,100.675,4.7306,2.2343,2.4964,0.26749,0.06695,0.041073,0.003819,0.037253,0.003725,0.011656,16.7848
2026-06-01 13:53:00,32.05,47.0,895.21,3.55,0.0,Normal,1.0,100.675,4.7682,2.2411,2.5272,0.26934,0.06695,0.041359,0.003853,0.037505,0.003751,0.011804,16.9981
2026-06-01 13:54:00,32.01,46.58,873.72,3.41,0.0,Normal,1.0,100.675,4.7575,2.216,2.5414,0.26881,0.06695,0.040366,0.00378,0.036586,0.003659,0.011574,16.6662
2026-06-01 13:55:00,32.01,46.53,789.44,3.1,0.0,Normal,1.0,100.675,4.7575,2.2136,2.5438,0.26881,0.06695,0.036472,0.003296,0.033176,0.003318,0.010686,15.3884
2026-06-01 13:56:00,32.12,47.21,834.98,3.15,0.0,Normal,1.0,100.675,4.7871,2.26,2.5271,0.27026,0.06695,0.038576,0.003521,0.035055,0.003506,0.011142,16.0441
2026-06-01 13:57:00,32.4,46.23,916.25,3.38,0.0,Normal,1.0,100.675,4.8633,2.2483,2.615,0.27399,0.06695,0.042331,0.003861,0.03847,0.003847,0.012121,17.4548
2026-06-01 13:58:00,32.48,46.0,851.88,3.16,0.0,Normal,1.0,100.675,4.8853,2.2472,2.638,0.27507,0.06695,0.039357,0.003673,0.035683,0.003568,0.011429,16.4572
2026-06-01 13:59:00,32.18,46.75,813.48,2.86,0.0,Normal,1.0,100.675,4.8034,2.2456,2.5578,0.27106,0.06695,0.037583,0.003445,0.034137,0.003414,0.010884,15.6729
2026-06-01 14:00:00,32.54,45.62,895.85,3.27,0.0,Normal,1.0,100.675,4.9018,2.2362,2.6656,0.27588,0.06695,0.041388,0.003885,0.037503,0.00375,0.011928,17.1759
2026-06-01 14:01:00,32.28,46.73,863.05,2.98,0.0,Normal,1.0,100.675,4.8305,2.2573,2.5732,0.27239,0.06695,0.039873,0.003748,0.036125,0.003612,0.011421,16.4462
2026-06-01 14:02:00,32.56,46.1,890.12,3.6,0.0,Normal,1.0,100.675,4.9073,2.2623,2.645,0.27615,0.06695,0.041124,0.00385,0.037274,0.003727,0.011919,17.1637
2026-06-01 14:03:00,32.3,46.8,867.55,3.32,0.0,Normal,1.0,100.675,4.836,2.2632,2.5727,0.27266,0.06695,0.040081,0.003789,0.036291,0.003629,0.011534,16.6085
2026-06-01 14:04:00,32.35,46.04,871.04,3.1,0.0,Normal,1.0,100.675,4.8496,2.2328,2.6169,0.27333,0.06695,0.040242,0.003866,0.036376,0.003638,0.011556,16.6409
2026-06-01 14:05:00,32.41,46.78,867.38,3.14,0.0,Normal,1.0,100.675,4.8661,2.2763,2.5897,0.27413,0.06695,0.040073,0.003798,0.036275,0.003627,0.011515,16.582
2026-06-01 14:06:00,32.85,44.86,874.77,2.9,0.0,Normal,1.0,100.675,4.988,2.2376,2.7504,0.28008,0.06695,0.040414,0.003899,0.036516,0.003652,0.011699,16.8464
2026-06-01 14:07:00,32.52,46.01,914.09,3.06,0.0,Normal,1.0,100.675,4.8963,2.2528,2.6435,0.27561,0.06695,0.042231,0.003861,0.03837,0.003837,0.012072,17.3839
2026-06-01 14:08:00,32.31,46.4,879.3,3.48,0.0,Normal,1.0,100.675,4.8387,2.2452,2.5935,0.27279,0.06695,0.040624,0.003861,0.036763,0.003676,0.011703,16.8521
2026-06-01 14:09:00,32.58,45.62,812.73,3.73,0.0,Normal,1.0,100.675,4.9129,2.2412,2.6716,0.27642,0.06695,0.037548,0.003571,0.033977,0.003398,0.011196,16.1227
2026-06-01 14:10:00,32.4,45.53,863.35,3.42,0.0,Normal,1.0,100.675,4.8633,2.2143,2.649,0.27399,0.06695,0.039887,0.003908,0.035978,0.003598,0.011568,16.6578
2026-06-01 14:11:00,32.4,46.4,879.81,3.26,0.0,Normal,1.0,100.675,4.8633,2.2566,2.6067,0.27399,0.06695,0.040647,0.00385,0.036798,0.00368,0.011685,16.8264
2026-06-01 14:12:00,32.63,47.05,880.06,3.19,0.0,Normal,1.0,100.675,4.9267,2.318,2.6087,0.27709,0.06695,0.040659,0.003777,0.036882,0.003688,0.011705,16.8548
2026-06-01 14:13:00,32.51,45.43,837.28,3.09,0.0,Normal,1.0,100.675,4.8935,2.2231,2.6704,0.27547,0.06695,0.038682,0.003788,0.034894,0.003489,0.011253,16.2042
2026-06-01 14:14:00,32.57,45.54,876.43,3.69,0.0,Normal,1.0,100.675,4.9101,2.2361,2.674,0.27628,0.06695,0.040491,0.003887,0.036604,0.00366,0.011813,17.0103
2026-06-01 14:15:00,32.55,45.28,869.07,3.24,0.0,Normal,1.0,100.675,4.9046,2.2208,2.6838,0.27601,0.06695,0.040151,0.003907,0.036244,0.003624,0.011635,16.7539
2026-06-01 14:16:00,32.62,45.07,909.37,3.7,0.0,Normal,1.0,100.675,4.9239,2.2192,2.7047,0.27696,0.06695,0.042013,0.003913,0.0381,0.00381,0.012208,17.5796
2026-06-01 14:17:00,32.65,46.2,823.93,3.56,0.0,Normal,1.0,100.675,4.9322,2.2787,2.6535,0.27736,0.06695,0.038066,0.003688,0.034378,0.003438,0.011231,16.1734
2026-06-01 14:18:00,32.31,45.81,828.74,2.93,0.0,Normal,1.0,100.675,4.8387,2.2166,2.6221,0.27279,0.06695,0.038288,0.003797,0.034491,0.003449,0.011057,15.9216
2026-06-01 14:19:00,32.72,44.79,832.48,3.14,0.0,Normal,1.0,100.675,4.9517,2.2179,2.7338,0.27831,0.06695,0.038461,0.003852,0.034609,0.003461,0.011269,16.2271
2026-06-01 14:20:00,32.49,44.76,826.5,3.14,0.0,Normal,1.0,100.675,4.888,2.1879,2.7001,0.2752,0.06695,0.038184,0.003857,0.034327,0.003433,0.011157,16.0658
2026-06-01 14:21:00,32.44,45.4,815.1,3.26,0.0,Normal,1.0,100.675,4.8743,2.2129,2.6614,0.27453,0.06695,0.037658,0.003762,0.033896,0.00339,0.011041,15.8994
2026-06-01 14:22:00,32.67,44.2,766.78,3.26,0.0,Normal,1.0,100.675,4.9378,2.1825,2.7553,0.27763,0.06695,0.035425,0.003518,0.031907,0.003191,0.010664,15.3563
2026-06-01 14:23:00,32.71,45.5,823.79,3.87,0.0,Normal,1.0,100.675,4.9489,2.2517,2.6972,0.27818,0.06695,0.038059,0.003803,0.034256,0.003426,0.011331,16.3165
2026-06-01 14:24:00,32.61,47.07,842.5,3.06,0.0,Normal,1.0,100.675,4.9211,2.3164,2.6048,0.27682,0.06695,0.038924,0.002503,0.036421,0.003642,0.011559,16.6453
2026-06-01 14:25:00,32.85,44.49,819.54,3.32,0.0,Normal,1.0,100.675,4.988,2.2192,2.7688,0.28008,0.06695,0.037863,0.0026,0.035263,0.003526,0.011518,16.5857
2026-06-01 14:26:00,32.55,44.56,878.63,3.4,0.0,Normal,1.0,100.675,4.9046,2.1855,2.7191,0.27601,0.06695,0.040593,0.002621,0.037971,0.003797,0.012127,17.4628
2026-06-01 14:27:00,32.7,45.67,829.3,3.27,0.0,Normal,1.0,100.675,4.9461,2.2589,2.6872,0.27804,0.06695,0.038314,0.002558,0.035755,0.003576,0.011533,16.6076
2026-06-01 14:28:00,32.69,44.72,859.56,3.3,0.0,Normal,1.0,100.675,4.9433,2.2107,2.7327,0.27791,0.06695,0.039712,0.002603,0.037109,0.003711,0.011917,17.1604
