timestamp,zone_id,crop,soil_type,soil_moisture,rsm,moisture_error,soil_stress,fc,wp,target_moisture,root_depth,etc,effective_rainfall
2026-06-01 12:41:00,3,Maize,Clay,64.9142,0.7759,0.0858,14.08,75.0,30.0,65.0,1.0,0.013655,0.0
2026-06-01 12:42:00,1,Tomato,Loam,55.6812,0.6818,4.3188,21.12,70.0,25.0,60.0,0.7,0.013236,0.0
2026-06-01 12:42:00,2,Wheat,Sandy,42.6235,0.5863,12.3765,53.56,60.0,18.0,55.0,0.9,0.009783,0.0
2026-06-01 12:42:00,3,Maize,Clay,64.9128,0.7758,0.0872,14.07,75.0,30.0,65.0,1.0,0.013812,0.0
2026-06-01 12:43:00,1,Tomato,Loam,55.6793,0.6818,4.3207,21.12,70.0,25.0,60.0,0.7,0.013404,0.0
2026-06-01 12:43:00,2,Wheat,Sandy,42.6224,0.5862,12.3776,53.56,60.0,18.0,55.0,0.9,0.009908,0.0
2026-06-01 12:43:00,3,Maize,Clay,64.9114,0.7758,0.0886,14.07,75.0,30.0,65.0,1.0,0.013987,0.0
2026-06-01 12:44:00,1,Tomato,Loam,55.6774,0.6817,4.3226,21.15,70.0,25.0,60.0,0.7,0.013542,0.0
2026-06-01 12:44:00,2,Wheat,Sandy,42.6213,0.5862,12.3787,53.57,60.0,18.0,55.0,0.9,0.01001,0.0
2026-06-01 12:44:00,3,Maize,Clay,64.91,0.7758,0.09,14.07,75.0,30.0,65.0,1.0,0.014131,0.0
2026-06-01 12:45:00,1,Tomato,Loam,55.6755,0.6817,4.3245,21.15,70.0,25.0,60.0,0.7,0.01305,0.0
2026-06-01 12:45:00,2,Wheat,Sandy,42.6203,0.5862,12.3797,53.57,60.0,18.0,55.0,0.9,0.009646,0.0
2026-06-01 12:45:00,3,Maize,Clay,64.9086,0.7757,0.0914,14.07,75.0,30.0,65.0,1.0,0.013618,0.0
2026-06-01 12:46:00,1,Tomato,Loam,55.6737,0.6816,4.3263,21.19,70.0,25.0,60.0,0.7,0.013013,0.0
2026-06-01 12:46:00,2,Wheat,Sandy,42.6192,0.5862,12.3808,53.58,60.0,18.0,55.0,0.9,0.009619,0.0
2026-06-01 12:46:00,3,Maize,Clay,64.9073,0.7757,0.0927,14.07,75.0,30.0,65.0,1.0,0.013579,0.0
2026-06-01 12:47:00,1,Tomato,Loam,55.6718,0.6816,4.3282,21.19,70.0,25.0,60.0,0.7,0.013304,0.0
2026-06-01 12:47:00,2,Wheat,Sandy,42.6181,0.5861,12.3819,53.58,60.0,18.0,55.0,0.9,0.009834,0.0
2026-06-01 12:47:00,3,Maize,Clay,64.9059,0.7757,0.0941,14.07,75.0,30.0,65.0,1.0,0.013883,0.0
2026-06-01 12:48:00,1,Tomato,Loam,55.6699,0.6816,4.3301,21.19,70.0,25.0,60.0,0.7,0.013274,0.0
2026-06-01 12:48:00,2,Wheat,Sandy,42.617,0.5861,12.383,53.59,60.0,18.0,55.0,0.9,0.009812,0.0
2026-06-01 12:48:00,3,Maize,Clay,64.9045,0.7757,0.0955,14.07,75.0,30.0,65.0,1.0,0.013852,0.0
2026-06-01 12:49:00,1,Tomato,Loam,55.668,0.6815,4.332,21.22,70.0,25.0,60.0,0.7,0.013227,0.0
2026-06-01 12:49:00,2,Wheat,Sandy,42.6159,0.5861,12.3841,53.59,60.0,18.0,55.0,0.9,0.009777,0.0
2026-06-01 12:49:00,3,Maize,Clay,64.9031,0.7756,0.0969,14.06,75.0,30.0,65.0,1.0,0.013802,0.0
2026-06-01 12:50:00,1,Tomato,Loam,55.666,0.6815,4.334,21.22,70.0,25.0,60.0,0.7,0.01354,0.0
2026-06-01 12:50:00,2,Wheat,Sandy,42.6148,0.5861,12.3852,53.6,60.0,18.0,55.0,0.9,0.010008,0.0
2026-06-01 12:50:00,3,Maize,Clay,64.9017,0.7756,0.0983,14.06,75.0,30.0,65.0,1.0,0.014129,0.0
2026-06-01 12:51:00,1,Tomato,Loam,55.6641,0.6814,4.3359,21.26,70.0,25.0,60.0,0.7,0.013615,0.0
2026-06-01 12:51:00,2,Wheat,Sandy,42.6137,0.586,12.3863,53.6,60.0,18.0,55.0,0.9,0.010063,0.0
2026-06-01 12:51:00,3,Maize,Clay,64.9003,0.7756,0.0997,14.06,75.0,30.0,65.0,1.0,0.014207,0.0
2026-06-01 12:52:00,1,Tomato,Loam,55.6622,0.6814,4.3378,21.26,70.0,25.0,60.0,0.7,0.01361,0.0
2026-06-01 12:52:00,2,Wheat,Sandy,42.6126,0.586,12.3874,53.61,60.0,18.0,55.0,0.9,0.01006,0.0
2026-06-01 12:52:00,3,Maize,Clay,64.8988,0.7755,0.1012,14.06,75.0,30.0,65.0,1.0,0.014202,0.0
2026-06-01 12:53:00,1,Tomato,Loam,55.6602,0.6813,4.3398,21.29,70.0,25.0,60.0,0.7,0.013849,0.0
2026-06-01 12:53:00,2,Wheat,Sandy,42.6114,0.586,12.3886,53.61,60.0,18.0,55.0,0.9,0.010237,0.0
2026-06-01 12:53:00,3,Maize,Clay,64.8974,0.7755,0.1026,14.06,75.0,30.0,65.0,1.0,0.014452,0.0
2026-06-01 12:54:00,1,Tomato,Loam,55.6583,0.6813,4.3417,21.29,70.0,25.0,60.0,0.7,0.012987,0.0
2026-06-01 12:54:00,2,Wheat,Sandy,42.6104,0.586,12.3896,53.61,60.0,18.0,55.0,0.9,0.009599,0.0
2026-06-01 12:54:00,3,Maize,Clay,64.896,0.7755,0.104,14.06,75.0,30.0,65.0,1.0,0.013552,0.0
2026-06-01 12:55:00,1,Tomato,Loam,55.6564,0.6813,4.3436,21.29,70.0,25.0,60.0,0.7,0.013264,0.0
2026-06-01 12:55:00,2,Wheat,Sandy,42.6093,0.5859,12.3907,53.62,60.0,18.0,55.0,0.9,0.009804,0.0
2026-06-01 12:55:00,3,Maize,Clay,64.8946,0.7754,0.1054,14.06,75.0,30.0,65.0,1.0,0.013841,0.0
2026-06-01 12:56:00,1,Tomato,Loam,55.6545,0.6812,4.3455,21.32,70.0,25.0,60.0,0.7,0.013231,0.0
2026-06-01 12:56:00,2,Wheat,Sandy,42.6082,0.5859,12.3918,53.62,60.0,18.0,55.0,0.9,0.009779,0.0
2026-06-01 12:56:00,3,Maize,Clay,64.8933,0.7754,0.1067,14.06,75.0,30.0,65.0,1.0,0.013806,0.0
2026-06-01 12:57:00,1,Tomato,Loam,55.6526,0.6812,4.3474,21.32,70.0,25.0,60.0,0.7,0.013258,0.0
2026-06-01 12:57:00,2,Wheat,Sandy,42.6071,0.5859,12.3929,53.63,60.0,18.0,55.0,0.9,0.0098,0.0
2026-06-01 12:57:00,3,Maize,Clay,64.8919,0.7754,0.1081,14.06,75.0,30.0,65.0,1.0,0.013835,0.0
2026-06-01 12:58:00,1,Tomato,Loam,55.6508,0.6811,4.3492,21.36,70.0,25.0,60.0,0.7,0.013087,0.0
2026-06-01 12:58:00,2,Wheat,Sandy,42.606,0.5859,12.394,53.63,60.0,18.0,55.0,0.9,0.009673,0.0
2026-06-01 12:58:00,3,Maize,Clay,64.8905,0.7753,0.1095,14.05,75.0,30.0,65.0,1.0,0.013656,0.0
2026-06-01 12:59:00,1,Tomato,Loam,55.649,0.6811,4.351,21.36,70.0,25.0,60.0,0.7,0.012734,0.0
2026-06-01 12:59:00,2,Wheat,Sandy,42.605,0.5858,12.395,53.64,60.0,18.0,55.0,0.9,0.009412,0.0
2026-06-01 12:59:00,3,Maize,Clay,64.8892,0.7753,0.1108,14.05,75.0,30.0,65.0,1.0,0.013288,0.0
2026-06-01 13:00:00,1,Tomato,Loam,55.6471,0.681,4.3529,21.39,70.0,25.0,60.0,0.7,0.013297,0.0
2026-06-01 13:00:00,2,Wheat,Sandy,42.6039,0.5858,12.3961,53.64,60.0,18.0,55.0,0.9,0.009829,0.0
2026-06-01 13:00:00,3,Maize,Clay,64.8878,0.7753,0.1122,14.05,75.0,30.0,65.0,1.0,0.013876,0.0
2026-06-01 13:01:00,1,Tomato,Loam,55.6452,0.681,4.3548,21.39,70.0,25.0,60.0,0.7,0.013085,0.0
2026-06-01 13:01:00,2,Wheat,Sandy,42.6028,0.5858,12.3972,53.65,60.0,18.0,55.0,0.9,0.009671,0.0
2026-06-01 13:01:00,3,Maize,Clay,64.8864,0.7753,0.1136,14.05,75.0,30.0,65.0,1.0,0.013654,0.0
2026-06-01 13:02:00,1,Tomato,Loam,55.6433,0.681,4.3567,21.39,70.0,25.0,60.0,0.7,0.013472,0.0
2026-06-01 13:02:00,2,Wheat,Sandy,42.6017,0.5858,12.3983,53.65,60.0,18.0,55.0,0.9,0.009958,0.0
2026-06-01 13:02:00,3,Maize,Clay,64.885,0.7752,0.115,14.05,75.0,30.0,65.0,1.0,0.014058,0.0
2026-06-01 13:03:00,1,Tomato,Loam,55.6414,0.6809,4.3586,21.43,70.0,25.0,60.0,0.7,0.013107,0.0
2026-06-01 13:03:00,2,Wheat,Sandy,42.6006,0.5857,12.3994,53.66,60.0,18.0,55.0,0.9,0.009687,0.0
2026-06-01 13:03:00,3,Maize,Clay,64.8837,0.7752,0.1163,14.05,75.0,30.0,65.0,1.0,0.013676,0.0
2026-06-01 13:04:00,1,Tomato,Loam,55.6395,0.6809,4.3605,21.43,70.0,25.0,60.0,0.7,0.012985,0.0
2026-06-01 13:04:00,2,Wheat,Sandy,42.5996,0.5857,12.4004,53.66,60.0,18.0,55.0,0.9,0.009597,0.0
2026-06-01 13:04:00,3,Maize,Clay,64.8823,0.7752,0.1177,14.05,75.0,30.0,65.0,1.0,0.013549,0.0
2026-06-01 13:05:00,1,Tomato,Loam,55.6376,0.6808,4.3624,21.46,70.0,25.0,60.0,0.7,0.013419,0.0
2026-06-01 13:05:00,2,Wheat,Sandy,42.5985,0.5857,12.4015,53.67,60.0,18.0,55.0,0.9,0.009919,0.0
2026-06-01 13:05:00,3,Maize,Clay,64.8809,0.7751,0.1191,14.04,75.0,30.0,65.0,1.0,0.014003,0.0
2026-06-01 13:06:00,1,Tomato,Loam,55.6357,0.6808,4.3643,21.46,70.0,25.0,60.0,0.7,0.013386,0.0
2026-06-01 13:06:00,2,Wheat,Sandy,42.5974,0.5857,12.4026,53.67,60.0,18.0,55.0,0.9,0.009894,0.0
2026-06-01 13:06:00,3,Maize,Clay,64.8795,0.7751,0.1205,14.04,75.0,30.0,65.0,1.0,0.013968,0.0
2026-06-01 13:07:00,1,Tomato,Loam,55.6338,0.6808,4.3662,21.46,70.0,25.0,60.0,0.7,0.013503,0.0
2026-06-01 13:07:00,2,Wheat,Sandy,42.5962,0.5856,12.4038,53.67,60.0,18.0,55.0,0.9,0.009981,0.0
2026-06-01 13:07:00,3,Maize,Clay,64.8781,0.7751,0.1219,14.04,75.0,30.0,65.0,1.0,0.01409,0.0
2026-06-01 13:08:00,1,Tomato,Loam,55.6318,0.6807,4.3682,21.49,70.0,25.0,60.0,0.7,0.013971,0.0
2026-06-01 13:08:00,2,Wheat,Sandy,42.5951,0.5856,12.4049,53.68,60.0,18.0,55.0,0.9,0.010327,0.0
2026-06-01 13:08:00,3,Maize,Clay,64.8766,0.775,0.1234,14.04,75.0,30.0,65.0,1.0,0.014579,0.0
2026-06-01 13:09:00,1,Tomato,Loam,55.6299,0.6807,4.3701,21.49,70.0,25.0,60.0,0.7,0.013415,0.0
2026-06-01 13:09:00,2,Wheat,Sandy,42.594,0.5856,12.406,53.68,60.0,18.0,55.0,0.9,0.009915,0.0
2026-06-01 13:09:00,3,Maize,Clay,64.8752,0.775,0.1248,14.04,75.0,30.0,65.0,1.0,0.013998,0.0
2026-06-01 13:10:00,1,Tomato,Loam,55.6279,0.6806,4.3721,21.53,70.0,25.0,60.0,0.7,0.013419,0.0
2026-06-01 13:10:00,2,Wheat,Sandy,42.5929,0.5855,12.4071,53.69,60.0,18.0,55.0,0.9,0.009919,0.0
2026-06-01 13:10:00,3,Maize,Clay,64.8738,0.775,0.1262,14.04,75.0,30.0,65.0,1.0,0.014003,0.0
2026-06-01 13:11:00,1,Tomato,Loam,55.6261,0.6806,4.3739,21.53,70.0,25.0,60.0,0.7,0.012918,0.0
2026-06-01 13:11:00,2,Wheat,Sandy,42.5918,0.5855,12.4082,53.69,60.0,18.0,55.0,0.9,0.009548,0.0
2026-06-01 13:11:00,3,Maize,Clay,64.8725,0.7749,0.1275,14.04,75.0,30.0,65.0,1.0,0.01348,0.0
2026-06-01 13:12:00,1,Tomato,Loam,55.6242,0.6805,4.3758,21.56,70.0,25.0,60.0,0.7,0.012966,0.0
2026-06-01 13:12:00,2,Wheat,Sandy,42.5908,0.5855,12.4092,53.7,60.0,18.0,55.0,0.9,0.009584,0.0
2026-06-01 13:12:00,3,Maize,Clay,64.8711,0.7749,0.1289,14.04,75.0,30.0,65.0,1.0,0.01353,0.0
2026-06-01 13:13:00,1,Tomato,Loam,55.6223,0.6805,4.3777,21.56,70.0,25.0,60.0,0.7,0.013912,0.0
2026-06-01 13:13:00,2,Wheat,Sandy,42.5896,0.5855,12.4104,53.7,60.0,18.0,55.0,0.9,0.010282,0.0
2026-06-01 13:13:00,3,Maize,Clay,64.8697,0.7749,0.1303,14.04,75.0,30.0,65.0,1.0,0.014516,0.0
2026-06-01 13:14:00,1,Tomato,Loam,55.6204,0.6805,4.3796,21.56,70.0,25.0,60.0,0.7,0.013044,0.0
2026-06-01 13:14:00,2,Wheat,Sandy,42.5886,0.5854,12.4114,53.71,60.0,18.0,55.0,0.9,0.009642,0.0
2026-06-01 13:14:00,3,Maize,Clay,64.8683,0.7749,0.1317,14.04,75.0,30.0,65.0,1.0,0.013612,0.0
2026-06-01 13:15:00,1,Tomato,Loam,55.6185,0.6804,4.3815,21.59,70.0,25.0,60.0,0.7,0.012989,0.0
2026-06-01 13:15:00,2,Wheat,Sandy,42.5875,0.5854,12.4125,53.71,60.0,18.0,55.0,0.9,0.009601,0.0
2026-06-01 13:15:00,3,Maize,Clay,64.867,0.7748,0.133,14.03,75.0,30.0,65.0,1.0,0.013554,0.0
2026-06-01 13:16:00,1,Tomato,Loam,55.6166,0.6804,4.3834,21.59,70.0,25.0,60.0,0.7,0.013449,0.0
2026-06-01 13:16:00,2,Wheat,Sandy,42.5864,0.5854,12.4136,53.72,60.0,18.0,55.0,0.9,0.009941,0.0
2026-06-01 13:16:00,3,Maize,Clay,64.8656,0.7748,0.1344,14.03,75.0,30.0,65.0,1.0,0.014034,0.0
2026-06-01 13:17:00,1,Tomato,Loam,55.6147,0.6803,4.3853,21.63,70.0,25.0,60.0,0.7,0.013363,0.0
2026-06-01 13:17:00,2,Wheat,Sandy,42.5853,0.5854,12.4147,53.72,60.0,18.0,55.0,0.9,0.009877,0.0
2026-06-01 13:17:00,3,Maize,Clay,64.8642,0.7748,0.1358,14.03,75.0,30.0,65.0,1.0,0.013944,0.0
2026-06-01 13:18:00,1,Tomato,Loam,55.6128,0.6803,4.3872,21.63,70.0,25.0,60.0,0.7,0.013132,0.0
2026-06-01 13:18:00,2,Wheat,Sandy,42.5842,0.5853,12.4158,53.73,60.0,18.0,55.0,0.9,0.009706,0.0
2026-06-01 13:18:00,3,Maize,Clay,64.8628,0.7747,0.1372,14.03,75.0,30.0,65.0,1.0,0.013703,0.0
2026-06-01 13:19:00,1,Tomato,Loam,55.6109,0.6802,4.3891,21.66,70.0,25.0,60.0,0.7,0.013284,0.0
2026-06-01 13:19:00,2,Wheat,Sandy,42.5831,0.5853,12.4169,53.73,60.0,18.0,55.0,0.9,0.009818,0.0
2026-06-01 13:19:00,3,Maize,Clay,64.8614,0.7747,0.1386,14.03,75.0,30.0,65.0,1.0,0.013861,0.0
2026-06-01 13:20:00,1,Tomato,Loam,55.609,0.6802,4.391,21.66,70.0,25.0,60.0,0.7,0.013694,0.0
2026-06-01 13:20:00,2,Wheat,Sandy,42.582,0.5853,12.418,53.73,60.0,18.0,55.0,0.9,0.010122,0.0
2026-06-01 13:20:00,3,Maize,Clay,64.86,0.7747,0.14,14.03,75.0,30.0,65.0,1.0,0.01429,0.0
2026-06-01 13:21:00,1,Tomato,Loam,55.6071,0.6802,4.3929,21.66,70.0,25.0,60.0,0.7,0.012992,0.0
2026-06-01 13:21:00,2,Wheat,Sandy,42.5809,0.5853,12.4191,53.74,60.0,18.0,55.0,0.9,0.009602,0.0
2026-06-01 13:21:00,3,Maize,Clay,64.8586,0.7746,0.1414,14.02,75.0,30.0,65.0,1.0,0.013556,0.0
2026-06-01 13:22:00,1,Tomato,Loam,55.6053,0.6801,4.3947,21.7,70.0,25.0,60.0,0.7,0.012942,0.0
2026-06-01 13:22:00,2,Wheat,Sandy,42.5799,0.5852,12.4201,53.74,60.0,18.0,55.0,0.9,0.009566,0.0
2026-06-01 13:22:00,3,Maize,Clay,64.8573,0.7746,0.1427,14.02,75.0,30.0,65.0,1.0,0.013505,0.0
2026-06-01 13:23:00,1,Tomato,Loam,55.6033,0.6801,4.3967,21.7,70.0,25.0,60.0,0.7,0.013671,0.0
2026-06-01 13:23:00,2,Wheat,Sandy,42.5788,0.5852,12.4212,53.75,60.0,18.0,55.0,0.9,0.010105,0.0
2026-06-01 13:23:00,3,Maize,Clay,64.8558,0.7746,0.1442,14.02,75.0,30.0,65.0,1.0,0.014266,0.0
2026-06-01 13:24:00,1,Tomato,Loam,55.6014,0.68,4.3986,21.73,70.0,25.0,60.0,0.7,0.013591,0.0
2026-06-01 13:24:00,2,Wheat,Sandy,42.5776,0.5852,12.4224,53.75,60.0,18.0,55.0,0.9,0.010045,0.0
2026-06-01 13:24:00,3,Maize,Clay,64.8544,0.7745,0.1456,14.02,75.0,30.0,65.0,1.0,0.014182,0.0
2026-06-01 13:25:00,1,Tomato,Loam,55.5995,0.68,4.4005,21.73,70.0,25.0,60.0,0.7,0.013284,0.0
2026-06-01 13:25:00,2,Wheat,Sandy,42.5766,0.5852,12.4234,53.76,60.0,18.0,55.0,0.9,0.009818,0.0
2026-06-01 13:25:00,3,Maize,Clay,64.853,0.7745,0.147,14.02,75.0,30.0,65.0,1.0,0.013861,0.0
2026-06-01 13:26:00,1,Tomato,Loam,55.5976,0.6799,4.4024,21.76,70.0,25.0,60.0,0.7,0.012928,0.0
2026-06-01 13:26:00,2,Wheat,Sandy,42.5755,0.5851,12.4245,53.76,60.0,18.0,55.0,0.9,0.009556,0.0
2026-06-01 13:26:00,3,Maize,Clay,64.8517,0.7745,0.1483,14.02,75.0,30.0,65.0,1.0,0.01349,0.0
2026-06-01 13:27:00,1,Tomato,Loam,55.5958,0.6799,4.4042,21.76,70.0,25.0,60.0,0.7,0.013097,0.0
2026-06-01 13:27:00,2,Wheat,Sandy,42.5744,0.5851,12.4256,53.77,60.0,18.0,55.0,0.9,0.009681,0.0
2026-06-01 13:27:00,3,Maize,Clay,64.8503,0.7745,0.1497,14.02,75.0,30.0,65.0,1.0,0.013667,0.0
2026-06-01 13:28:00,1,Tomato,Loam,55.5939,0.6799,4.4061,21.76,70.0,25.0,60.0,0.7,0.013263,0.0
2026-06-01 13:28:00,2,Wheat,Sandy,42.5733,0.5851,12.4267,53.77,60.0,18.0,55.0,0.9,0.009803,0.0
2026-06-01 13:28:00,3,Maize,Clay,64.8489,0.7744,0.1511,14.02,75.0,30.0,65.0,1.0,0.01384,0.0
2026-06-01 13:29:00,1,Tomato,Loam,55.5919,0.6798,4.4081,21.8,70.0,25.0,60.0,0.7,0.013688,0.0
2026-06-01 13:29:00,2,Wheat,Sandy,42.5722,0.5851,12.4278,53.78,60.0,18.0,55.0,0.9,0.010118,0.0
2026-06-01 13:29:00,3,Maize,Clay,64.8475,0.7744,0.1525,14.02,75.0,30.0,65.0,1.0,0.014284,0.0
2026-06-01 13:30:00,1,Tomato,Loam,55.5901,0.6798,4.4099,21.8,70.0,25.0,60.0,0.7,0.012981,0.0
2026-06-01 13:30:00,2,Wheat,Sandy,42.5711,0.585,12.4289,53.78,60.0,18.0,55.0,0.9,0.009595,0.0
2026-06-01 13:30:00,3,Maize,Clay,64.8461,0.7744,0.1539,14.02,75.0,30.0,65.0,1.0,0.013546,0.0
2026-06-01 13:31:00,1,Tomato,Loam,55.5882,0.6797,4.4118,21.83,70.0,25.0,60.0,0.7,0.013301,0.0
2026-06-01 13:31:00,2,Wheat,Sandy,42.57,0.585,12.43,53.79,60.0,18.0,55.0,0.9,0.009831,0.0
2026-06-01 13:31:00,3,Maize,Clay,64.8448,0.7743,0.1552,14.01,75.0,30.0,65.0,1.0,0.013879,0.0
2026-06-01 13:32:00,1,Tomato,Loam,55.5862,0.6797,4.4138,21.83,70.0,25.0,60.0,0.7,0.013618,0.0
2026-06-01 13:32:00,2,Wheat,Sandy,42.5689,0.585,12.4311,53.79,60.0,18.0,55.0,0.9,0.010066,0.0
2026-06-01 13:32:00,3,Maize,Clay,64.8433,0.7743,0.1567,14.01,75.0,30.0,65.0,1.0,0.01421,0.0
2026-06-01 13:33:00,1,Tomato,Loam,55.5844,0.6797,4.4156,21.83,70.0,25.0,60.0,0.7,0.012583,0.0
2026-06-01 13:33:00,2,Wheat,Sandy,42.5679,0.5849,12.4321,53.79,60.0,18.0,55.0,0.9,0.009301,0.0
2026-06-01 13:33:00,3,Maize,Clay,64.842,0.7743,0.158,14.01,75.0,30.0,65.0,1.0,0.01313,0.0
2026-06-01 13:34:00,1,Tomato,Loam,55.5825,0.6796,4.4175,21.86,70.0,25.0,60.0,0.7,0.013575,0.0
2026-06-01 13:34:00,2,Wheat,Sandy,42.5668,0.5849,12.4332,53.8,60.0,18.0,55.0,0.9,0.010033,0.0
2026-06-01 13:34:00,3,Maize,Clay,64.8406,0.7742,0.1594,14.01,75.0,30.0,65.0,1.0,0.014165,0.0
2026-06-01 13:35:00,1,Tomato,Loam,55.5806,0.6796,4.4194,21.86,70.0,25.0,60.0,0.7,0.013019,0.0
2026-06-01 13:35:00,2,Wheat,Sandy,42.5657,0.5849,12.4343,53.8,60.0,18.0,55.0,0.9,0.009623,0.0
2026-06-01 13:35:00,3,Maize,Clay,64.8393,0.7742,0.1607,14.01,75.0,30.0,65.0,1.0,0.013585,0.0
2026-06-01 13:36:00,1,Tomato,Loam,55.5787,0.6795,4.4213,21.9,70.0,25.0,60.0,0.7,0.013455,0.0
2026-06-01 13:36:00,2,Wheat,Sandy,42.5646,0.5849,12.4354,53.81,60.0,18.0,55.0,0.9,0.009945,0.0
2026-06-01 13:36:00,3,Maize,Clay,64.8378,0.7742,0.1622,14.01,75.0,30.0,65.0,1.0,0.01404,0.0
2026-06-01 13:37:00,1,Tomato,Loam,55.5768,0.6795,4.4232,21.9,70.0,25.0,60.0,0.7,0.013453,0.0
2026-06-01 13:37:00,2,Wheat,Sandy,42.5635,0.5848,12.4365,53.81,60.0,18.0,55.0,0.9,0.009943,0.0
2026-06-01 13:37:00,3,Maize,Clay,64.8364,0.7741,0.1636,14.0,75.0,30.0,65.0,1.0,0.014038,0.0
2026-06-01 13:38:00,1,Tomato,Loam,55.5748,0.6794,4.4252,21.93,70.0,25.0,60.0,0.7,0.013684,0.0
2026-06-01 13:38:00,2,Wheat,Sandy,42.5624,0.5848,12.4376,53.82,60.0,18.0,55.0,0.9,0.010114,0.0
2026-06-01 13:38:00,3,Maize,Clay,64.835,0.7741,0.165,14.0,75.0,30.0,65.0,1.0,0.014279,0.0
2026-06-01 13:39:00,1,Tomato,Loam,55.5729,0.6794,4.4271,21.93,70.0,25.0,60.0,0.7,0.013483,0.0
2026-06-01 13:39:00,2,Wheat,Sandy,42.5613,0.5848,12.4387,53.82,60.0,18.0,55.0,0.9,0.009965,0.0
2026-06-01 13:39:00,3,Maize,Clay,64.8336,0.7741,0.1664,14.0,75.0,30.0,65.0,1.0,0.014069,0.0
2026-06-01 13:40:00,1,Tomato,Loam,55.5711,0.6794,4.4289,21.93,70.0,25.0,60.0,0.7,0.012596,0.0
2026-06-01 13:40:00,2,Wheat,Sandy,42.5602,0.5848,12.4398,53.83,60.0,18.0,55.0,0.9,0.00931,0.0
2026-06-01 13:40:00,3,Maize,Clay,64.8323,0.7741,0.1677,14.0,75.0,30.0,65.0,1.0,0.013144,0.0
2026-06-01 13:41:00,1,Tomato,Loam,55.5692,0.6793,4.4308,21.96,70.0,25.0,60.0,0.7,0.013064,0.0
2026-06-01 13:41:00,2,Wheat,Sandy,42.5592,0.5847,12.4408,53.83,60.0,18.0,55.0,0.9,0.009656,0.0
2026-06-01 13:41:00,3,Maize,Clay,64.8309,0.774,0.1691,14.0,75.0,30.0,65.0,1.0,0.013632,0.0
2026-06-01 13:42:00,1,Tomato,Loam,55.5673,0.6793,4.4327,21.96,70.0,25.0,60.0,0.7,0.013302,0.0
2026-06-01 13:42:00,2,Wheat,Sandy,42.5581,0.5847,12.4419,53.84,60.0,18.0,55.0,0.9,0.009832,0.0
2026-06-01 13:42:00,3,Maize,Clay,64.8296,0.774,0.1704,14.0,75.0,30.0,65.0,1.0,0.01388,0.0
2026-06-01 13:43:00,1,Tomato,Loam,55.5654,0.6792,4.4346,22.0,70.0,25.0,60.0,0.7,0.013202,0.0
2026-06-01 13:43:00,2,Wheat,Sandy,42.557,0.5847,12.443,53.84,60.0,18.0,55.0,0.9,0.009758,0.0
2026-06-01 13:43:00,3,Maize,Clay,64.8282,0.774,0.1718,14.0,75.0,30.0,65.0,1.0,0.013776,0.0
2026-06-01 13:44:00,1,Tomato,Loam,55.5635,0.6792,4.4365,22.0,70.0,25.0,60.0,0.7,0.01328,0.0
2026-06-01 13:44:00,2,Wheat,Sandy,42.5559,0.5847,12.4441,53.85,60.0,18.0,55.0,0.9,0.009816,0.0
2026-06-01 13:44:00,3,Maize,Clay,64.8268,0.7739,0.1732,14.0,75.0,30.0,65.0,1.0,0.013858,0.0
2026-06-01 13:45:00,1,Tomato,Loam,55.5616,0.6791,4.4384,22.03,70.0,25.0,60.0,0.7,0.013561,0.0
2026-06-01 13:45:00,2,Wheat,Sandy,42.5548,0.5846,12.4452,53.85,60.0,18.0,55.0,0.9,0.010023,0.0
2026-06-01 13:45:00,3,Maize,Clay,64.8254,0.7739,0.1746,14.0,75.0,30.0,65.0,1.0,0.01415,0.0
2026-06-01 13:46:00,1,Tomato,Loam,55.5596,0.6791,4.4404,22.03,70.0,25.0,60.0,0.7,0.01356,0.0
2026-06-01 13:46:00,2,Wheat,Sandy,42.5537,0.5846,12.4463,53.85,60.0,18.0,55.0,0.9,0.010022,0.0
2026-06-01 13:46:00,3,Maize,Clay,64.8239,0.7739,0.1761,14.0,75.0,30.0,65.0,1.0,0.014149,0.0
2026-06-01 13:47:00,1,Tomato,Loam,55.5577,0.6791,4.4423,22.03,70.0,25.0,60.0,0.7,0.013189,0.0
2026-06-01 13:47:00,2,Wheat,Sandy,42.5526,0.5846,12.4474,53.86,60.0,18.0,55.0,0.9,0.009749,0.0
2026-06-01 13:47:00,3,Maize,Clay,64.8226,0.7738,0.1774,13.99,75.0,30.0,65.0,1.0,0.013763,0.0
2026-06-01 13:48:00,1,Tomato,Loam,55.5559,0.679,4.4441,22.06,70.0,25.0,60.0,0.7,0.012834,0.0
2026-06-01 13:48:00,2,Wheat,Sandy,42.5515,0.5846,12.4485,53.86,60.0,18.0,55.0,0.9,0.009486,0.0
2026-06-01 13:48:00,3,Maize,Clay,64.8212,0.7738,0.1788,13.99,75.0,30.0,65.0,1.0,0.013392,0.0
2026-06-01 13:49:00,1,Tomato,Loam,55.5541,0.679,4.4459,22.06,70.0,25.0,60.0,0.7,0.012965,0.0
2026-06-01 13:49:00,2,Wheat,Sandy,42.5505,0.5845,12.4495,53.87,60.0,18.0,55.0,0.9,0.009583,0.0
2026-06-01 13:49:00,3,Maize,Clay,64.8199,0.7738,0.1801,13.99,75.0,30.0,65.0,1.0,0.013529,0.0
